memory.total [MiB], memory.used [MiB], utilization.gpu [%], name, pci.bus_id
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 21 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 551 MiB, 6 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 15 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 3 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 551 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 551 MiB, 5 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 237 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1275 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 699 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 699 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 699 MiB, 2 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1341 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 763 MiB, 3 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 763 MiB, 2 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 763 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1423 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1423 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 1403 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1423 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 1421 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1423 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 1457 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1423 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 1457 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1423 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 1471 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1423 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 1473 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1423 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 1483 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1423 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 1517 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1423 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 1545 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1423 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 1571 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 1423 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 7621 MiB, 23 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 1399 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 1557 MiB, 2 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 6047 MiB, 5 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 7621 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 7613 MiB, 20 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 7625 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9269 MiB, 76 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 7669 MiB, 76 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 7733 MiB, 79 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 7667 MiB, 76 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9403 MiB, 95 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 84 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 7791 MiB, 84 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 82 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 83 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 84 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 97 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 93 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 100 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 99 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 100 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 100 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 100 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 100 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 95 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 96 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 95 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 93 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 93 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 95 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 93 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 96 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 94 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 84 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 84 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 84 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 97 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 82 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 92 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 99 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 100 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 99 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 95 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 96 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 95 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 95 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 95 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 96 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 95 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 95 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 94 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 96 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 93 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 97 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 84 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 84 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 82 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 82 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 96 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 97 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 100 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 98 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 99 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 100 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 100 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 96 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 97 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 95 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 96 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 95 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 96 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 95 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 97 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 96 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 94 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 84 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 87 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 84 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 81 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 83 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 95 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 94 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 97 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 96 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 100 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 100 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 100 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 95 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 94 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 96 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 95 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 95 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 96 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 95 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 96 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 84 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 97 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 84 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 81 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 82 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 100 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 87 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 99 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 96 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 98 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 100 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 100 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 93 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 93 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 99 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 93 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 95 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 96 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 95 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 90 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 84 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 81 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 100 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 83 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 100 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 83 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 99 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 92 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 0 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 0 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 0 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 0 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 93 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 93 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 94 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 93 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 94 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 94 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 96 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 88 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 84 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 97 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 81 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 100 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 82 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 81 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 100 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 88 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 95 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 98 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 96 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 99 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 96 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 95 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 97 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 96 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 95 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 96 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 96 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 91 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 88 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 97 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 100 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 92 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 83 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 99 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 92 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 100 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 87 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 95 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 94 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 96 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 95 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 95 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 84 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 96 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 84 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 82 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 85 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 83 %, Quadro RTX 8000, 00000000:D8:00.0
46080 MiB, 9797 MiB, 98 %, Quadro RTX 8000, 00000000:06:00.0
46080 MiB, 8163 MiB, 92 %, Quadro RTX 8000, 00000000:2F:00.0
46080 MiB, 8127 MiB, 84 %, Quadro RTX 8000, 00000000:86:00.0
46080 MiB, 8185 MiB, 97 %, Quadro RTX 8000, 00000000:D8:00.0
